LAST_TO_END,FLIGHT_COUNT,SEG_KM_SUM
202,7,9517
2,3,6776
338,5,5722
180,6,7302
4,13,10111
37,9,8946
161,6,11210
146,6,8630
1,4,7191
96,11,10113
512,8,9940
189,9,7237
68,8,11310
72,6,9180
49,7,9879
488,8,7454
25,7,10578
24,10,11333
196,3,8158
268,5,7227
185,6,7980
20,2,7360
8,6,9505
34,6,8127
74,6,8535
61,8,10546
491,7,7772
116,5,7480
28,5,9772
3,7,11717
9,6,10730
285,4,8047
30,10,9409
35,36,19868
252,6,7270
36,5,7959
581,3,8223
261,8,6678
52,10,7175
153,10,9867
81,10,9235
464,3,8682
179,5,9866
205,8,7327
205,6,6988
116,5,7859
128,11,8371
232,4,11368
67,3,7518
103,6,8648
259,6,9016
6,5,8485
44,5,7375
7,8,8934
35,4,5072
217,4,8854
589,5,7493
12,6,9493
80,7,9987
3,4,10481
270,4,7094
32,7,7985
122,9,9360
47,6,7950
485,3,6531
92,8,15922
202,3,4329
266,6,8053
59,5,10670
6,9,7162
52,4,5784
122,7,7904
34,8,8870
36,8,7782
134,6,8170
34,12,11635
37,7,11995
643,3,4759
223,6,8843
153,6,7430
82,11,8392
199,6,7569
618,10,10723
191,2,7672
510,5,10022
37,16,6509
18,8,8482
71,5,7971
343,6,11110
542,9,7250
213,7,7244
581,4,7868
73,7,17931
175,8,11271
40,9,8296
164,3,5978
12,6,9030
56,8,9054
37,6,6847
175,8,11390
190,4,5400
47,9,12209
317,7,12836
580,3,9275
54,7,7018
163,6,7117
410,4,9388
75,9,7239
6,5,7467
529,6,7909
210,8,7244
185,5,12509
162,5,7913
480,3,9618
158,6,9133
182,10,8340
627,5,6551
45,5,9749
72,4,7605
88,6,10581
21,7,10980
111,6,7916
297,5,6444
344,5,9001
532,6,10134
16,7,10933
295,9,7560
13,5,10359
523,5,7183
5,6,9130
118,6,9712
31,4,7352
150,10,8952
4,7,11123
209,6,9180
307,5,7199
252,7,6565
92,5,10361
467,10,8966
204,6,9650
14,9,7070
180,8,10373
138,8,7903
22,6,9176
41,4,4247
200,7,6829
140,7,9693
188,7,14938
254,7,6733
100,7,7786
441,9,8705
30,6,8274
149,5,9618
45,9,12240
397,2,4573
564,2,8892
31,5,8917
2,6,6868
146,4,7937
385,14,7612
168,6,9007
11,10,13583
13,4,8322
26,11,9393
159,6,7973
57,9,10508
5,6,11736
18,6,16416
112,4,10050
309,6,7907
156,8,8576
573,2,4216
573,2,4216
6,9,8488
326,10,7880
78,7,9520
261,9,8945
376,2,5786
50,7,8627
16,7,10277
214,6,6613
98,5,9314
146,9,7893
230,5,7942
169,8,8955
15,8,7361
75,6,8201
29,7,8494
306,5,6834
583,3,7121
148,7,6935
15,7,8802
142,7,13901
160,8,9910
620,3,7315
187,6,10778
11,10,9533
24,6,11452
511,6,8983
348,3,10642
70,8,8860
22,7,10950
46,7,6301
207,5,13573
65,5,10490
33,7,11674
170,5,6945
352,4,5988
147,7,7050
36,7,8538
127,3,4124
419,8,6269
253,5,10760
11,3,4825
343,8,8197
109,4,9102
50,4,8536
148,4,8536
13,9,9923
554,4,4040
319,4,7868
464,6,7977
230,6,9885
175,4,7930
97,5,6599
263,5,10134
276,6,8551
33,9,7883
129,8,7360
194,2,4828
357,4,6145
212,4,7524
95,8,8139
31,5,7956
76,6,7819
175,4,8974
111,7,10217
156,10,9760
111,7,6531
244,13,10726
44,10,14514
30,4,6381
25,6,8809
83,6,8323
23,5,8747
280,5,7226
123,3,6537
132,7,10716
121,5,9462
380,7,9695
40,6,9825
175,10,8769
287,13,9206
87,5,12602
127,5,5307
592,4,6051
381,4,7844
73,8,7654
556,3,10836
17,8,6516
613,3,8792
12,12,10508
192,5,9251
8,18,10440
184,8,8410
125,12,9257
216,8,9649
293,6,7918
210,6,8123
193,8,8665
115,7,7896
65,6,9043
43,5,8562
368,11,6814
206,3,4058
360,8,6805
104,7,8808
198,5,8359
161,11,11544
488,4,6778
11,4,12542
39,5,4938
19,14,9086
45,4,6687
14,6,8921
68,4,8135
122,5,9596
188,5,9257
597,7,8647
294,7,7312
44,4,9536
46,4,8311
345,5,7423
632,4,5843
65,10,7431
217,3,5818
92,11,6910
459,10,9968
94,5,9835
85,4,6653
377,9,7670
45,4,8602
127,17,9860
412,5,6431
206,9,8335
169,7,8733
5,8,8316
31,6,9138
572,5,8075
489,7,10591
82,5,8095
18,7,8999
115,12,8946
495,4,7386
5,6,7779
109,4,8282
236,8,10858
646,4,11972
179,5,8165
244,5,14181
79,3,7387
112,13,7734
113,5,6540
236,5,7230
121,6,8636
134,6,8102
118,5,9612
328,6,8543
241,8,10238
102,8,9448
503,6,8272
248,7,9853
2,12,11801
40,4,7298
346,6,8107
178,5,8141
82,17,8550
88,11,8381
93,5,9226
222,5,6629
341,4,12982
122,7,10031
118,9,11240
11,4,7694
107,6,8823
44,8,10430
384,4,8308
107,4,9597
25,7,7154
49,4,7780
193,5,10417
139,8,8087
127,8,9698
166,5,8466
244,5,7467
361,6,8374
32,10,6819
26,6,9317
104,7,7570
478,5,8895
237,4,8536
3,10,11270
348,7,9696
580,5,6540
1,3,4267
10,4,6839
49,7,8160
106,3,10653
83,5,7371
356,4,7467
2,7,6992
121,6,9921
97,5,10864
76,5,11004
363,3,6682
51,8,7879
125,8,8475
49,7,8502
135,6,9478
421,6,13201
114,6,9105
20,5,9429
236,6,8392
18,7,9499
100,11,7953
17,8,10098
29,4,15600
30,13,9698
470,4,9166
29,6,7120
30,8,10025
566,3,8379
552,6,8983
197,7,12754
247,6,10016
279,7,6475
44,10,6790
66,7,7350
213,5,6058
104,10,12409
4,7,10885
305,6,7679
4,9,8436
499,7,7551
148,11,10672
275,10,7616
49,4,7632
418,5,7861
73,9,8208
506,5,7109
35,7,6245
13,6,5925
128,9,7980
3,6,11813
260,4,9920
11,11,9899
579,5,8862
12,7,12965
166,7,8349
48,7,9314
301,6,8346
244,7,8811
18,5,8106
50,7,8953
284,4,5500
471,7,6282
34,6,7818
279,6,9739
117,5,6920
4,6,7437
519,4,9244
60,9,9371
87,11,9983
11,7,8419
176,6,11617
231,4,7347
271,4,10078
2,9,8798
8,8,9008
131,6,6748
207,7,9217
256,9,10036
20,9,6953
58,5,8334
9,10,8210
87,5,12082
39,5,10742
596,4,7550
172,3,9357
347,4,5988
68,7,8591
332,5,9600
4,9,8902
261,6,7660
113,9,9358
2,3,8188
14,4,4447
70,7,8094
274,7,11685
378,4,9139
304,5,8604
14,6,7719
231,6,10840
160,10,9435
376,5,7429
186,10,6490
179,4,9032
76,7,8599
104,7,6979
45,2,7073
19,9,9666
25,7,9626
192,8,10364
67,6,6644
1,4,4616
123,6,10257
272,5,10442
142,3,7768
17,2,9137
249,10,13410
35,3,6539
133,9,8517
338,7,8301
222,6,7444
166,6,9102
255,4,7868
368,4,8392
112,6,8235
100,8,9804
132,7,8112
457,6,5978
223,7,8079
23,6,10208
87,8,10464
47,6,8629
104,7,8648
328,7,10875
36,4,10057
3,8,10152
266,4,10200
169,5,9089
78,6,10304
13,5,7492
696,3,7441
156,5,8231
33,10,9502
76,9,9720
108,7,11115
44,10,8125
328,8,11257
209,8,9600
25,6,12654
141,7,9101
385,12,13524
81,8,9488
164,5,4877
156,8,8400
241,3,9682
77,3,8043
5,5,9744
41,9,8609
182,6,12571
200,4,9062
20,7,9573
145,6,8197
29,3,8020
12,6,9800
401,2,5966
374,5,6104
306,5,10232
178,5,8450
459,7,7989
357,4,10617
506,8,10460
296,5,6709
149,5,8118
10,3,7038
118,6,11284
14,5,6032
1,12,7614
18,6,8286
97,7,6930
12,6,8812
64,10,6976
5,10,7000
29,10,9709
122,11,10307
79,3,6231
12,5,10385
185,11,6829
227,5,8523
192,5,11863
39,4,7868
410,5,6622
595,5,9049
106,3,9639
124,4,6409
410,3,6384
355,7,9226
403,2,4919
128,9,13237
629,3,9742
188,8,7155
139,4,7178
175,6,8235
591,5,9363
128,9,15447
151,13,7536
149,4,6642
1,7,8558
102,5,8066
520,5,7326
105,2,4222
471,6,7138
259,11,11283
24,7,10613
22,7,10984
224,8,8368
303,8,8260
185,8,10276
5,3,5737
421,10,5950
522,2,8457
343,8,10078
9,4,8833
46,7,8227
158,6,7635
130,8,10203
306,6,8895
486,3,7929
378,3,7929
138,6,8182
73,8,11003
284,7,8623
555,2,7672
374,2,7672
441,13,6937
45,3,8804
528,6,7976
187,7,6107
11,3,7671
376,7,7168
39,7,13167
35,8,7585
140,9,11130
546,4,9633
158,5,8097
178,6,8207
79,6,9626
248,7,6920
476,5,6480
190,4,6492
289,5,7757
277,6,7138
34,4,7868
575,2,6600
138,4,6487
28,8,7202
174,4,6020
24,8,6315
138,4,6810
209,4,10473
131,7,10682
402,4,8198
473,4,9617
89,7,6661
145,6,7948
43,9,9172
8,8,10879
77,4,8883
345,2,8476
559,4,7354
49,5,5046
28,6,8200
460,6,6320
96,4,7514
6,10,11449
115,9,7736
343,5,9218
38,8,11070
42,6,7461
292,3,7134
80,5,6988
20,12,13295
35,9,10123
147,6,8564
99,7,10853
37,5,8247
235,5,7689
368,4,6911
7,9,7906
145,8,9110
39,11,14648
167,5,10646
412,9,6099
101,8,6460
367,4,6734
18,9,7107
66,7,10478
467,7,7586
473,6,6361
144,6,9885
110,6,8112
289,4,5145
75,6,7962
66,6,7793
84,7,11103
615,3,6966
384,3,4513
112,4,9244
42,3,7929
165,16,6676
231,6,7775
550,5,10385
450,6,6824
380,6,10507
115,8,13051
358,4,6749
22,7,9151
120,7,10635
99,5,10979
155,11,14469
373,6,9307
178,8,8369
3,7,14955
12,8,9545
121,5,7479
128,6,13548
3,8,10288
174,5,7144
66,6,10640
23,11,13145
15,7,6531
172,5,7230
25,8,9497
269,4,7470
181,8,14921
438,6,7011
73,9,8338
149,6,8250
310,5,6193
192,7,8568
428,4,7713
370,3,8857
85,4,9304
57,5,8479
47,11,17382
142,6,8532
329,4,11796
194,9,8820
413,6,9294
10,2,6460
179,9,8672
233,4,8130
226,4,9447
133,5,7391
248,9,9482
177,7,7910
25,6,6276
208,5,6516
19,3,6126
19,4,7782
30,6,8844
12,8,6196
150,4,7183
20,10,7231
21,6,7373
9,10,7675
373,2,8312
197,4,7590
38,6,7769
211,8,10655
185,10,8361
23,7,11315
381,10,9824
159,5,10204
42,8,11055
57,8,10407
5,9,9417
6,10,8075
181,4,9887
4,8,11181
27,6,7632
146,7,11514
56,9,11672
14,5,8332
467,3,5901
649,2,3934
642,3,5901
88,7,8085
192,9,9602
25,5,9052
423,8,7207
66,7,8022
321,8,17369
30,4,8872
300,5,9322
139,11,12872
89,9,8361
271,5,12714
15,5,8093
4,4,8308
474,7,9165
423,6,8106
260,10,7205
210,8,9185
211,6,8071
101,9,8191
85,7,9146
101,7,8084
133,8,6633
580,4,6622
163,5,8367
91,13,7527
683,2,4881
19,13,7996
5,15,9440
517,6,11012
256,6,7000
12,9,7014
85,10,11654
263,12,9331
130,7,9194
338,5,7896
46,7,7897
100,7,7787
302,3,6882
160,8,7947
3,9,10527
29,12,11621
92,6,7390
69,6,7580
537,5,9051
143,8,12379
80,5,7973
4,5,6170
108,8,7642
535,6,7212
199,5,8947
271,3,6345
1,7,7454
166,8,10258
356,2,5608
245,6,7223
58,4,9308
14,8,8352
16,11,7199
107,6,7262
180,5,7765
695,3,3924
78,7,8748
343,3,3924
549,5,6540
110,6,9330
91,9,10322
57,4,7901
481,7,6319
11,12,7287
174,8,13546
522,4,4670
443,4,6923
210,6,14058
447,7,8516
149,7,8630
42,9,11586
489,7,8988
37,5,14210
108,4,7200
409,4,7152
407,2,8182
44,5,6833
61,5,6693
61,5,6693
14,6,8857
72,8,10301
624,5,7528
191,5,8473
142,6,9304
469,4,5600
124,6,8117
86,6,11646
94,5,9492
234,5,9973
3,6,8653
109,6,7297
163,4,6452
206,5,10385
134,8,11222
26,8,10225
38,5,6695
246,7,6912
114,6,9685
254,7,9205
494,5,14689
140,10,7280
134,4,8219
70,6,9688
186,5,8297
104,9,7278
42,6,9616
164,7,8686
12,7,9423
12,6,11174
501,5,6361
19,3,8679
166,3,4165
339,6,7575
84,8,9166
369,11,7244
38,9,10358
101,7,8115
397,4,6126
132,5,6881
48,5,7014
16,6,6726
76,9,7131
56,6,9657
285,11,9886
45,5,6804
360,4,9646
112,7,7942
78,3,7929
252,6,10734
183,6,11481
46,5,6682
51,6,9136
273,8,6135
265,5,7012
135,5,11100
142,7,10267
49,4,8817
133,6,9406
107,8,6463
16,7,7400
223,8,9467
110,5,7861
117,5,9835
72,9,8058
334,17,8844
39,7,7028
611,6,7378
87,8,12198
83,6,7306
65,7,6300
82,9,11241
130,6,10626
47,12,9092
312,6,5858
263,15,8700
105,4,7719
4,7,7480
109,6,7207
78,2,4154
137,2,4154
222,6,9198
215,4,7278
116,8,7021
100,6,12954
233,4,6951
387,6,8348
46,14,6852
41,8,9268
429,6,12546
52,9,9867
208,9,7777
280,4,7642
103,9,9357
3,4,7628
12,4,9375
12,8,6937
13,12,10376
549,8,7432
230,4,7283
488,5,7026
33,5,8947
209,4,4930
151,9,7331
112,11,13444
304,5,14020
60,7,7198
33,9,9628
136,4,6179
347,4,9983
92,7,8751
531,3,9352
27,4,8397
85,6,8798
112,5,6772
138,5,8918
37,5,11086
37,5,11086
149,4,9643
122,9,9355
230,5,7260
581,6,7368
91,8,10629
59,10,7964
206,6,8329
231,7,8581
4,7,6577
295,8,7186
26,8,12459
278,8,9466
308,7,6840
172,9,7525
261,4,8161
190,4,11606
424,7,10164
1,11,11008
3,6,7668
102,6,8813
292,5,8498
128,5,8638
649,5,9707
37,3,7998
215,8,8187
482,6,7113
32,9,6312
260,6,8757
48,6,10335
10,6,6851
387,2,7298
100,8,11699
97,7,7220
144,8,6901
469,4,6966
649,3,8550
401,4,6994
19,7,14539
42,7,8024
31,4,7744
34,4,8776
200,3,6524
89,7,7497
116,6,9337
189,6,11475
194,7,6925
24,7,9540
144,5,8610
25,6,10427
163,4,7317
256,6,8040
22,9,8999
290,7,11694
503,4,7524
26,2,8959
73,6,9443
195,2,7672
43,6,8745
24,4,7786
96,9,10252
1,6,9806
579,5,8661
381,4,4367
243,6,6744
152,5,8412
121,7,10433
410,7,10066
7,9,8041
101,9,8586
47,6,9578
95,9,7085
704,4,5827
25,6,7090
420,5,9030
113,4,7379
374,3,8526
72,8,8877
83,7,7669
324,11,8150
69,6,6742
48,2,6657
136,4,10585
32,7,6956
623,2,8038
39,11,13037
12,7,7805
49,9,8812
171,6,7722
43,6,9012
350,5,7114
168,4,10684
122,7,9464
85,8,8337
203,7,11234
560,6,6281
246,5,6886
101,4,5655
63,8,9697
171,6,6604
127,7,8325
384,5,7251
125,12,10137
228,4,6609
100,4,7886
96,5,11692
45,5,8181
576,6,8713
207,6,11082
395,5,8211
671,8,8636
522,4,7956
112,3,6193
137,5,9760
153,3,8949
489,9,10027
83,6,8406
282,6,10194
71,8,6889
579,4,7555
302,4,6612
502,3,6231
8,7,8870
612,2,4669
74,5,6198
13,6,6854
254,6,9540
114,3,8518
449,2,6460
613,2,6460
276,2,6460
201,2,6460
84,4,12634
132,9,8735
485,6,8165
135,5,8172
493,2,12182
104,6,11407
33,6,10655
35,8,10406
618,3,10649
355,4,6567
118,5,8743
50,6,6746
155,5,5236
516,7,7184
42,6,6271
272,5,7674
539,4,6606
213,8,13285
21,8,7199
94,8,8775
434,8,8044
186,3,7746
165,4,6187
195,5,7167
81,9,6521
219,6,7415
604,5,10539
323,4,8885
128,7,10428
34,9,11338
12,8,9802
236,7,8909
108,4,6859
8,9,8259
532,6,8296
159,4,8365
199,5,7250
128,6,9083
39,8,8764
84,11,7940
34,6,6858
164,8,7786
108,3,9783
11,12,9385
14,6,11100
11,5,10659
76,6,7367
165,4,7987
32,11,12124
375,7,8043
346,8,11031
359,6,9509
165,5,10041
2,11,9821
58,2,4966
25,6,8330
300,6,6813
160,9,7431
34,3,8699
93,6,7560
478,2,3867
10,7,10801
163,9,14556
525,4,8244
200,7,8356
284,5,9216
307,8,6795
173,8,7260
80,6,9177
89,7,7070
45,8,7290
95,6,6993
230,8,7750
119,9,6087
245,4,6305
5,9,6062
130,6,7703
66,8,7423
64,12,7228
275,5,10029
206,6,8841
72,8,6337
137,10,10172
671,2,5516
497,5,8627
67,3,5720
194,5,10472
382,9,7580
322,7,9023
161,5,7314
152,10,12101
156,7,15672
295,7,6594
53,11,7639
452,7,6464
127,5,13405
200,5,7918
209,3,7341
70,6,9452
285,6,7633
389,6,9960
30,2,8264
76,7,6531
37,9,9794
556,3,7737
30,5,7230
171,5,8813
102,3,6353
78,9,7240
169,6,7178
25,7,8294
333,7,8466
400,5,5900
172,4,11746
145,6,7425
595,5,6181
470,6,7663
274,7,12002
40,7,7542
236,4,4518
137,5,6200
131,8,8338
63,4,6005
245,9,8698
438,7,6805
147,5,6960
302,6,8852
6,9,10165
103,6,8027
410,6,8316
44,3,7058
416,4,10060
76,7,7022
4,9,9326
11,6,10109
70,8,9132
23,5,9682
27,8,10226
32,5,7529
260,10,9244
480,6,9128
95,3,8460
44,4,7024
143,8,6756
32,5,7933
82,6,11779
10,4,8035
464,5,15595
10,8,9392
25,8,10302
529,5,5139
46,8,7394
50,6,8773
169,5,8869
77,3,3924
227,4,10011
249,5,7741
351,5,6955
109,3,6123
177,6,8292
29,4,8171
138,4,7107
48,5,6111
76,7,9193
229,6,12254
354,4,6614
149,11,12818
64,8,8405
136,5,7471
75,8,9120
37,10,10177
3,3,7387
220,4,6937
4,5,7293
175,4,5876
3,11,7509
67,6,10768
5,5,7687
135,10,16769
195,6,6949
137,8,11103
157,5,7073
165,6,7413
249,5,9980
133,5,7336
346,2,5215
15,4,4182
163,5,5873
542,4,5756
602,4,5756
119,5,8615
21,9,8918
11,10,7466
2,5,7237
30,4,6578
240,5,7876
31,6,7489
234,8,9198
111,6,9878
39,6,8466
104,6,7828
623,4,8355
97,6,7800
66,4,4437
164,7,9806
163,6,8277
173,7,7553
155,4,8737
266,7,9036
102,4,9087
107,3,6430
489,5,8116
20,6,8246
34,9,7373
318,3,5749
1,10,13003
122,9,8705
22,10,9614
329,5,7443
198,3,6987
121,5,10866
233,6,7045
72,4,7954
24,7,7247
567,5,9017
123,5,7076
115,8,7331
6,8,8936
72,6,7124
76,7,6895
289,5,7937
14,3,9625
240,4,8198
14,5,8596
3,4,7868
45,4,8430
61,9,9432
217,8,6820
13,6,5908
47,4,10566
80,7,7361
168,8,10619
193,8,7788
98,4,7773
350,3,9084
317,6,8400
301,7,7224
148,4,7389
89,4,8434
585,5,7400
6,5,7757
137,9,6455
171,7,9498
211,3,9833
132,6,7116
100,3,9153
96,7,9912
60,3,6966
227,5,7054
463,4,7168
226,4,7168
230,7,9227
222,8,11074
239,9,12302
351,8,7077
509,5,7607
37,13,11166
104,5,8070
231,11,6729
167,5,6568
110,6,8636
48,10,9071
214,5,9496
38,7,7564
78,4,7827
32,5,8903
29,9,8469
427,5,6220
355,5,6595
77,5,6257
462,5,5362
349,4,10674
511,4,9920
12,5,10055
381,3,6992
32,5,7618
31,6,9008
103,4,8504
11,13,24700
341,6,10665
341,6,9370
124,3,9682
108,6,6578
711,4,6211
158,7,10684
630,5,10087
17,2,3934
72,2,3934
77,9,7699
593,4,6974
446,4,6754
110,6,6652
367,2,5178
30,5,14903
9,9,7728
139,10,12348
466,5,9950
277,14,8109
387,5,7045
180,3,7287
411,5,6416
461,5,7588
126,5,6536
43,7,12289
264,5,5006
227,8,12107
308,9,11939
221,6,11311
157,11,10667
352,4,7765
401,8,10253
19,5,8765
116,7,12652
243,3,8122
80,5,8309
197,6,7289
68,7,8421
3,6,6297
285,7,7432
201,2,4801
48,13,7957
413,5,5715
18,10,8156
193,5,4439
394,8,15060
53,5,7097
3,8,6356
374,8,11720
269,10,6945
365,7,9323
625,2,4570
3,4,6230
108,8,8717
5,4,8308
84,6,9825
594,5,7222
561,7,7295
317,6,7630
191,9,8570
22,8,10551
102,5,4636
103,6,8119
117,8,8585
13,6,6765
138,4,6543
84,5,11616
565,13,8097
347,4,5606
42,4,8076
147,10,8640
172,5,10490
106,6,9924
8,5,8763
135,3,6457
217,2,6202
6,7,7409
111,8,9855
564,6,9553
11,4,9643
33,15,7185
21,13,10565
288,8,6451
377,5,9835
549,3,8149
441,3,5901
83,8,10211
137,7,5905
392,5,8234
34,8,8321
193,4,6737
67,8,8343
240,4,12745
229,3,6976
471,8,7532
174,8,8053
134,4,7344
181,3,8914
460,5,8927
91,14,7699
36,5,9906
124,7,12753
167,8,7598
142,6,8228
356,5,9285
37,8,8349
75,11,9016
165,8,7117
653,4,8400
206,6,7564
45,8,13182
59,6,7162
107,6,7525
108,7,7776
277,7,8201
164,5,7228
285,4,5977
588,3,8378
202,12,12754
240,6,8366
5,8,9572
40,4,7018
32,6,8016
217,8,7459
30,5,11086
12,10,6490
29,7,10102
93,6,9019
128,9,7604
290,7,10821
33,10,10469
385,6,8983
78,4,8678
510,5,7895
57,7,10598
201,4,6958
342,7,10286
618,3,6966
400,3,6966
10,2,9551
308,7,6973
65,5,9116
3,5,6374
106,4,8297
148,3,6011
88,5,9932
11,8,6823
1,4,6917
45,4,8849
359,5,10886
79,2,10841
15,10,7718
61,3,6294
44,6,11010
258,6,9366
9,10,9553
69,10,6920
117,12,7788
18,5,8039
323,7,10854
616,7,8840
89,5,13365
229,11,7321
585,7,6731
198,5,8858
34,9,9618
280,4,8806
114,8,10386
25,6,11347
156,6,16087
45,8,10994
113,8,9147
102,7,6666
83,7,7907
229,8,9064
153,6,7299
291,3,5999
142,3,8274
35,4,7668
70,6,7706
217,8,9921
44,8,9684
218,3,6895
201,5,6956
40,10,8699
240,10,13550
238,7,13621
204,4,15344
187,4,7985
187,7,12631
359,7,8365
47,8,6686
383,3,5364
66,5,7329
38,7,9136
357,4,7239
300,6,10125
33,3,7036
17,7,9675
122,4,8709
353,7,8326
445,7,6951
124,7,8801
345,5,7226
695,4,9777
278,10,12335
10,6,7571
119,7,7526
277,9,6210
1,8,7798
47,12,7410
303,5,7710
150,5,8531
43,6,7260
485,4,5845
367,4,7370
102,8,6229
303,6,7238
187,7,7762
474,5,8170
590,2,13340
204,5,9176
302,6,12017
22,4,12633
276,10,11106
137,7,8836
351,6,6861
414,4,3779
24,10,5790
262,8,8319
36,8,10102
183,3,5823
81,4,10039
63,7,7815
26,8,7814
125,8,10932
377,4,7197
76,9,9112
2,11,7022
464,6,6695
84,11,10504
40,7,11512
42,9,7696
5,5,6522
135,5,5000
44,5,9835
222,4,7868
33,7,7958
52,3,6933
131,6,5916
478,5,9474
396,7,9536
61,6,10840
4,6,7505
278,8,7645
113,6,8532
32,4,6376
160,6,6997
143,7,11035
104,7,9341
583,4,6742
217,11,10225
26,5,9272
55,5,8199
402,2,4677
146,9,8691
4,5,7370
6,4,6305
85,6,7829
6,2,6504
451,4,12827
262,8,7277
128,3,8620
29,5,6799
227,4,6677
330,5,9001
626,2,7070
32,6,8400
715,2,7070
466,3,10947
634,2,7298
7,6,7176
297,2,5684
555,5,6680
189,5,8323
64,9,11157
5,5,7896
13,11,11886
107,7,8224
254,8,7341
106,15,9060
96,4,6770
242,4,7585
95,8,9444
61,5,6253
92,6,7553
138,13,9424
72,8,7154
43,8,8309
1,5,10409
76,7,9799
419,5,7572
276,5,7808
289,4,8050
75,3,6231
318,10,14630
229,3,6011
36,6,7863
4,4,7683
14,6,7092
63,7,9335
559,2,10969
236,6,11138
170,5,8501
177,9,8568
637,7,7380
412,4,6096
166,5,9835
404,3,5952
212,8,8617
167,4,8484
192,3,10144
83,8,6741
618,4,11288
95,4,6487
287,9,16725
39,6,8012
34,5,7012
494,4,7524
35,7,7765
50,9,9658
277,4,9110
193,6,9625
49,9,9467
239,6,9073
143,6,8589
364,2,8683
40,3,6121
232,4,9528
84,5,7169
115,4,9811
296,7,10065
12,4,9453
25,6,6867
233,9,6210
40,9,7755
234,4,10840
317,4,7186
403,7,7783
57,8,8495
116,6,11475
61,9,7958
448,7,7016
117,6,8178
196,5,6432
130,5,7643
225,7,9620
1,8,8202
48,5,6698
108,6,9778
122,7,6797
450,5,6551
13,7,8323
193,7,7355
352,7,8701
176,6,7207
38,5,8367
280,7,10253
437,15,7320
711,4,6812
147,6,6158
10,8,10159
73,4,7978
514,5,5970
185,5,7586
50,5,6537
135,4,8382
517,5,6890
138,4,9964
6,7,8076
17,5,6663
151,6,9130
280,8,8586
46,9,7107
346,6,7089
71,7,8521
6,10,5937
287,6,8161
109,6,8012
101,10,11222
304,6,6027
103,5,6544
111,3,8852
239,5,14210
193,3,7935
256,4,8028
263,6,6378
156,6,6926
181,4,8806
36,6,9075
3,4,6566
335,8,8322
13,8,8763
77,5,7922
25,3,9328
28,10,7690
189,6,10914
210,9,10770
193,4,7570
122,4,9312
31,5,7967
53,2,6462
44,6,14006
122,5,9908
617,4,5621
380,5,7395
69,13,8663
459,5,9461
273,6,6728
236,7,7054
135,6,9123
378,6,10988
244,9,8446
191,4,6842
554,3,9071
43,9,13385
295,5,10189
9,14,12194
193,6,6305
274,5,6538
239,6,7795
8,9,8284
70,6,7660
618,4,8768
402,7,7928
40,4,8380
3,9,10755
158,4,13315
697,4,7954
697,4,7954
695,4,7954
45,7,7424
330,4,9464
584,3,14273
339,8,7181
220,9,6767
250,4,8941
448,4,5028
84,13,7877
327,7,8256
5,5,9130
322,5,7059
190,7,7006
203,7,8199
100,4,7334
317,8,7478
30,11,9625
250,4,7325
292,3,8016
114,4,8088
405,3,6615
110,5,9050
158,4,7424
437,4,7092
108,11,15410
587,2,6600
83,9,9993
41,5,9571
178,4,8009
166,6,10631
148,9,7911
524,6,7876
417,4,8308
625,4,7398
161,4,10050
41,6,12136
536,5,8990
6,4,6055
36,4,7603
352,5,5961
43,5,8408
23,7,7357
125,7,8920
161,7,6978
201,8,10495
16,7,8029
50,9,6710
121,7,8578
124,7,7106
566,2,7485
626,4,10214
223,4,6709
65,5,6411
223,7,8799
354,9,7271
194,7,9505
189,6,8739
492,5,7135
121,6,10446
191,5,10490
317,7,9955
95,4,8418
181,5,10781
248,9,6590
159,7,9317
346,8,9767
8,7,6661
194,7,12532
265,8,9396
93,9,9046
221,7,7514
38,5,9659
320,6,5773
116,7,10292
79,7,12545
6,5,6598
130,5,7509
552,3,6238
1,6,8389
105,4,10751
134,7,9170
696,4,6740
110,4,7206
13,7,8238
302,11,8478
67,8,7604
83,4,6854
119,8,7967
224,4,7046
209,8,7015
13,7,9721
274,2,4020
73,4,7457
253,8,9294
20,9,9898
217,5,6547
215,5,7744
49,8,8851
65,9,7247
123,6,7526
112,4,5846
558,8,9103
112,5,7020
226,7,9087
2,7,8440
247,4,9106
193,3,6242
154,5,7305
32,7,7555
136,6,8883
162,9,7299
30,10,7549
294,2,10000
13,4,8865
46,8,8366
30,6,9538
231,3,6389
57,4,7833
239,3,5901
291,3,6517
68,5,6156
7,10,8001
125,2,4743
243,5,12991
168,8,8014
642,2,4654
104,2,4960
188,5,7853
98,5,8317
311,5,9314
213,7,11521
480,6,5582
28,3,5512
163,6,6366
158,8,9072
9,5,6568
287,5,11809
16,15,11993
124,3,5973
5,10,7831
82,7,7496
345,6,8075
79,7,9386
128,8,9097
191,6,8570
95,7,9940
71,4,11680
231,5,5385
30,5,8444
220,7,8958
213,5,5701
36,8,14220
432,5,8993
15,6,7018
401,6,8793
158,5,7410
106,4,4272
443,3,6966
464,3,6966
446,3,6966
339,3,6966
473,3,6966
449,3,6966
3,8,10409
186,4,5983
66,8,6358
136,10,11295
416,5,7769
169,7,9798
102,5,7600
259,8,9424
236,8,10010
183,5,9757
262,6,8877
383,8,12056
34,7,8732
28,4,7430
76,7,6081
59,6,8314
86,4,6648
174,7,6450
19,6,10199
207,4,8308
2,10,7717
