,CustAccountBalance,TransactionAmount (INR),recency,age
4938,24210.33,1638.0,2653,49
4939,26571.29,2264.0,2653,32
4940,156396.97,192.0,2653,35
4941,71.4,200.0,2653,33
4942,289058.45,25.0,2653,42
4943,19761.07,2290.0,2653,35
4944,1190.02,220.0,2653,31
4945,7824.37,198.0,2653,36
4946,2562918.63,25.0,2653,59
4947,28914.74,1000.0,2653,53
4948,104374.01,3400.0,2653,49
4949,6984.8,250.0,2653,31
4950,56204.92,6088.16,2653,45
4951,14720.85,220.0,2653,66
4952,72.92,69.0,2653,29
4953,72695.81,1.0,2653,53
4954,1764.35,12500.0,2653,40
4955,49300.39,6906.0,2653,223
4956,76717.68,2500.0,2653,33
4957,14851.06,275.0,2653,26
4958,11356.51,500.0,2653,41
4959,10066.79,100.0,2653,30
4960,20632.71,500.0,2653,29
4961,8080.18,45.0,2653,35
4962,169255.14,2400.0,2653,57
4963,50643.19,25.0,2653,43
4964,169590.88,424.0,2653,35
4965,7.93,100.0,2653,33
4966,26408.24,1.0,2653,29
4967,240.27,1065.0,2653,34
4968,22517.72,6126.0,2653,47
4969,13613.46,2000.0,2653,43
4970,29151.54,200.0,2653,36
4971,6067.04,35.0,2653,39
4972,9264.86,100.0,2653,29
4973,23911.06,6874.91,2653,36
4974,16014.33,300.0,2653,55
4975,36599.72,3067.0,2653,30
4976,13763.49,1500.0,2653,35
4977,321179.13,711.0,2653,223
4978,4893.26,100.0,2653,73
4979,13694.39,6758.0,2653,35
4980,7004.96,50.0,2653,30
4981,14546.07,102.0,2653,39
4982,13700.61,53.0,2653,32
4983,8961.86,50.0,2653,30
4984,64313.91,1000.0,2653,40
4985,11009.04,190.0,2653,41
4986,104784.01,162.65,2653,42
4987,866503.21,450.0,2653,50
4988,9448.02,355.0,2653,34
4989,7004.96,170.0,2653,30
4990,182799.21,200.0,2653,35
4991,13062.75,550.0,2606,31
4992,22684.26,55000.0,2606,52
4993,190137.08,4898.0,2606,39
4994,54.82,751.55,2606,223
4995,119957.18,1699.0,2606,53
4996,56533.03,736.5,2606,41
4997,37251.28,1440.0,2691,43
4998,100261.31,3495.0,2691,30
4999,26794.55,48.0,2691,38
5000,26820.08,1798.0,2691,57
5001,2859.9,643.0,2691,34
5002,331716.03,990.0,2691,49
5003,22637.97,140.0,2691,36
5004,10935.83,2165.0,2691,42
5005,31.79,649.0,2690,35
5006,156673.92,2870.0,2686,223
5007,12442.38,366.2,2686,53
5008,3799223.75,3998.0,2686,71
5009,88027.69,2626.0,2686,40
5010,670130.95,4221.01,2686,51
5011,121164.9,19790.0,2686,35
5012,31016.98,1779.95,2686,39
5013,47382.73,810.0,2686,36
5014,2949.27,488.41,2683,223
5015,85693.91,155.0,2683,31
5016,0.28,16.0,2683,35
5017,252815.27,1950.0,2683,58
5018,29158.02,4594.0,2680,35
5019,8763.23,2.0,2680,34
5020,2572.59,3180.0,2680,223
5021,256049.64,390.0,2679,223
5022,87785.83,2799.0,2677,223
5023,16764.71,418.0,2677,40
5024,40793.1,1000.0,2676,33
5025,54676.08,579.0,2653,34
5026,120.86,190.0,2653,36
5027,7335.23,4738.0,2653,41
5028,1863.08,722.0,2653,43
5029,208594.22,98.0,2653,32
5030,5994.23,78.0,2653,31
5031,4439.97,366.7,2653,32
5032,28257.97,314.2,2653,29
5033,73714.45,2475.8,2653,223
5034,32402.21,354.28,2653,223
5035,26220.16,66.0,2653,36
5036,52752.42,4255.0,2653,35
5037,6029.67,169.2,2653,31
5038,1562407.68,3477.5,2653,69
5039,86846.37,290.0,2653,48
5040,166001.8,220.0,2653,34
5041,16549.84,199.0,2653,36
5042,31256.15,293.34,2653,31
5043,27011.23,228.0,2653,40
5044,6147.13,964.09,2653,30
5045,4308.59,297.0,2653,36
5046,232.82,417.0,2653,35
5047,68567.72,30.59,2653,30
5048,288446.35,475.0,2653,43
5049,12251.08,245.0,2653,34
5050,486506.34,999.0,2653,55
5051,1837.28,246.0,2653,36
5052,4.3,10.0,2653,33
5054,43318.4,3499.0,2653,34
5055,4.64,59.0,2653,38
5056,4.64,21.0,2653,38
5057,121.34,270.0,2653,34
5058,60915.77,159.0,2653,31
5059,4803.27,641.13,2653,38
5060,3232.24,60.0,2653,34
5061,52032.57,40.0,2653,31
5062,6109.95,110.0,2653,34
5063,14.89,9.0,2653,34
5064,6560.35,110.0,2653,29
5065,21657.54,665.0,2652,33
5066,61961.83,300.0,2652,38
5067,84830.14,689.0,2652,51
5068,8538.78,2180.0,2652,45
5069,7756.05,1300.0,2652,31
5070,46372.48,100.0,2652,33
5071,18618.89,21.0,2652,30
5072,55537.28,250.0,2652,33
5073,11903.36,650.0,2652,30
5074,15351.88,1200.0,2652,57
5075,12720.96,818.0,2652,32
5076,35.95,1200.0,2652,27
5077,11182.7,500.0,2652,34
5078,42335.87,130.0,2652,60
5079,21646.38,1478.0,2652,30
5080,20574.89,500.0,2652,42
5081,746049.51,2455.0,2652,33
5082,10752.52,500.0,2653,43
5083,22306.08,573.86,2653,35
5084,20.28,46.0,2653,44
5085,1096842.32,115.86,2653,41
5086,28527.34,156.01,2653,32
5087,17133.53,40.0,2653,37
5088,1581.39,40.0,2653,42
5089,50895.96,1000.0,2653,39
5090,886632.77,53.0,2653,38
5091,1864.86,203.91,2653,32
5092,3494.97,100.0,2653,30
5093,95685.73,15000.0,2653,47
5094,7094.19,92.0,2653,40
5095,142.72,6622.0,2653,40
5096,392522.36,260.0,2653,38
5097,1915.5,2017.2,2653,26
5098,342164.56,3000.0,2653,223
5099,45030.04,500.0,2653,52
5100,6969.37,2299.0,2653,223
5101,414233.69,572.0,2653,34
5102,33420.32,1820.0,2653,30
5103,149432.99,215.0,2652,35
5104,73.85,294.03,2653,34
5105,56464.89,30.0,2653,29
5106,29862.68,289.0,2653,46
5107,29238.64,200.0,2653,48
5108,2040875.54,3000.0,2653,223
5109,4316.96,100.0,2653,33
5110,66.07,50.0,2653,50
5111,13827.68,50.0,2653,42
5112,466505.92,1259.0,2653,35
5113,349954.18,8098.0,2653,60
5114,8067.12,2779.83,2653,38
5115,257.28,560.0,2653,32
5117,401.44,110.0,2653,28
5118,54914.92,249.0,2653,34
5119,7311.03,200.0,2653,43
5120,22123.57,300.0,2653,39
5121,208814.37,450.0,2653,39
5122,157195.54,1200.0,2653,31
5123,105876.03,3500.0,2653,223
5124,751.25,234.0,2653,49
5125,15007.6,961.18,2653,35
5126,34732.27,523.77,2648,40
5127,994.0,15000.0,2648,37
5128,1593.75,70.0,2648,34
5129,100877.07,1913.0,2648,51
5130,49.75,56.0,2648,31
5131,28164.99,320.35,2648,40
5132,45564.56,245.0,2648,67
5133,66695.02,900.0,2653,43
5134,83.56,90.0,2653,34
5135,1354.23,50.0,2653,32
5136,79237.51,256.0,2653,223
5137,287.38,16.0,2653,34
5138,31262.36,148.0,2653,31
5139,2091.44,301.78,2653,32
5140,146515.08,410.0,2653,35
5141,35428.58,2004.0,2653,45
5142,23700.51,185.28,2653,28
5143,8836.64,400.0,2653,28
5144,6617.81,168.67,2653,30
5145,10492.64,724.0,2653,33
5146,121896.15,80.0,2653,33
5147,14641.48,100.0,2606,29
5148,13095.25,295.0,2606,34
5149,62.53,2199.0,2606,223
5150,23139.77,1015.0,2606,35
5151,920.48,410.0,2691,30
5152,37640.42,1000.0,2691,39
5153,4974.82,30.0,2691,31
5154,9073.45,2165.0,2691,37
5155,53107.32,629.0,2691,37
5156,473.46,100.0,2691,29
5157,421654.34,710.0,2691,36
5158,460.53,245.44,2688,30
5159,5790.87,115.0,2688,36
5160,563.05,20.0,2688,36
5161,89633.04,1219.0,2688,223
5162,164.35,1574.95,2690,31
5163,2.5,3540.0,2690,34
5164,1170.1,50.0,2690,34
5165,144.09,589.0,2690,41
5166,2032.46,1512.75,2686,33
5167,541.04,165.0,2686,38
5168,1002205.21,494.0,2686,53
5169,7454.14,302.0,2686,45
5170,362.54,449.0,2686,46
5171,3019.65,220.0,2686,28
5172,251201.05,1000.0,2686,43
5173,197.62,50.0,2686,34
5174,4667.98,50.0,2686,35
5175,6702.26,175.0,2683,31
5176,35130.52,232.0,2683,36
5177,49884.02,440.0,2681,37
5178,43009.71,539.0,2681,35
5179,8515.07,1341.0,2681,38
5180,13583.57,818.0,2681,53
5181,24118.68,170.0,2681,32
5182,819.02,60.0,2681,31
5183,7460.36,50.0,2677,36
5184,987.21,304.0,2676,37
5185,101647.18,185.0,2676,27
5186,77957.51,3493.75,2676,33
5187,30880.64,255.0,2676,32
5188,16.25,220.0,2653,38
5189,3759.27,9542.0,2653,37
5190,21488.11,218.0,2653,36
5191,34769.82,299.52,2653,39
5192,10572.73,250.0,2653,32
5193,4.3,10.0,2653,33
5194,1011.55,150.0,2653,46
5195,162301.72,135.81,2653,73
5196,316035.97,25250.0,2653,37
5197,11923.76,130.0,2653,29
5198,705797.95,214.56,2653,33
5199,23878.52,738.25,2653,86
5200,25628.55,3960.0,2653,46
5201,275369.64,16898.0,2653,37
5202,435.95,40.0,2653,28
5203,164929.4,3752.0,2653,39
5204,1.38,37.0,2653,40
5205,14281.39,1000.0,2653,44
5206,9593.0,20.0,2653,35
5207,49380.06,1839.0,2653,44
5208,1328.57,334.0,2653,32
5209,30967.81,1000.0,2653,32
5210,556.91,40.0,2653,36
5211,5618.41,2.34,2653,33
5212,186319.63,1000.0,2653,42
5213,5622.63,100.0,2653,29
5214,1940.17,870.0,2653,33
5215,8888.37,180.4,2653,33
5216,520.8,200.0,2653,35
5217,50070.01,1433.0,2653,41
5218,6711.16,100.0,2653,32
5219,86.23,50.0,2653,32
5220,1619.38,2.0,2653,42
5221,32575.68,60.0,2652,31
5222,33700.98,200.0,2652,39
5223,113263.87,6251.0,2652,30
5224,49936.98,0.0,2652,36
5225,11663.85,12.0,2652,34
5226,527939.24,1300.0,2652,52
5227,27261.18,100.0,2652,34
5228,3194810.95,1696.0,2652,69
5229,27261.18,22639.35,2652,34
5230,10948.8,340.0,2652,32
5231,12851.97,180.0,2652,37
5232,4890.48,29.0,2652,37
5233,31063.09,3641.0,2652,43
5234,26060.31,638.0,2652,33
5235,44773.36,866.0,2652,53
5236,11991.44,1089.0,2652,44
5237,6209.42,1008.6,2652,36
5238,1212210.03,2500.0,2653,65
5239,20596.01,837.0,2653,33
5240,4694.05,3556.0,2653,46
5241,19149.06,255.0,2653,29
5242,72975.49,120.0,2653,51
5243,197.45,50.0,2653,34
5244,2100.31,1400.0,2653,32
5245,125312.24,391.0,2653,30
5246,25120.53,500.0,2653,41
5247,7516.48,252.0,2653,29
5248,35996.75,522.0,2653,45
5249,15674264.42,3907.44,2653,76
5250,11552.95,500.0,2653,33
5251,367334.19,710.0,2653,34
5252,18574.32,1326.0,2653,40
5253,2294.96,303.13,2653,29
5254,97469.65,113.0,2653,49
5255,40741.23,1.0,2653,39
5256,453067.45,149.0,2653,53
5257,11773.41,95.0,2653,28
5258,16.03,20.0,2653,38
5259,822756.26,2747.84,2653,61
5260,48.72,55.0,2653,33
5261,36332.92,204.0,2653,35
5262,190641.9,2315.0,2653,34
5263,66668.13,297.0,2653,33
5264,53060.31,606.9,2648,223
5265,5014.58,200.0,2648,32
5267,1748.95,30.0,2653,37
5268,38440.32,10.35,2653,29
5269,22298.42,1199.0,2653,33
5270,0.0,200.0,2653,41
5271,5476355.71,25.0,2653,69
5272,13790.2,245.0,2653,38
5273,8795.05,500.0,2653,32
5274,93432.97,936.0,2653,45
5275,47.17,15.0,2653,30
5276,333012.74,112.0,2653,45
5277,35374.03,4000.0,2653,38
5278,4243.13,1714.62,2653,30
5279,16880.94,237.0,2653,38
5280,29081.07,20.0,2653,34
5281,18053.94,1300.0,2653,30
5282,13538.94,204.0,2653,34
5283,29629.97,35.0,2653,36
5284,15554.06,2200.0,2653,49
5285,77725.95,994.0,2653,37
5286,326097.56,219.0,2653,37
5287,8.27,100.0,2653,26
5288,326903.85,125.0,2653,43
5289,21136.59,284.0,2653,42
5290,1743096.97,2450.0,2653,46
5291,5762.62,275.0,2653,29
5292,882.15,43194.0,2653,223
5293,19429.95,510.0,2653,35
5294,10743.38,21.0,2653,33
5295,36065.16,123.0,2653,36
5296,13609.37,50.0,2653,36
5297,204863.48,2376.0,2653,45
5298,11352.34,300.0,2653,32
5299,16049.34,14013.0,2606,35
5300,113657.21,4719.0,2606,223
5301,5683.89,60.0,2606,32
5302,8266.45,320.0,2606,31
5303,13957.56,115.0,2606,29
